1,0,0.6599999999999999,0.008742608789510107
2,0,0.32995875515561573,0.008925603458475434
3,0,0.21992668652269465,0.009114095320960315
4,0,0.16489692396280356,0.009308342829307866
5,0,0.1318680972840571,0.009508621670146744
6,0,0.10983975294347716,0.0097152262311544
7,0,0.09409741357376908,0.009928471219650448
8,0,0.08228384286312643,0.010148693451664026
9,0,0.07308946718017482,0.010376253832776466
10,0,0.0657285442225071,0.010611539555143745
11,0,0.05970105785559183,0.010854966538716405
12,0,0.05467366553103717,0.011106982148902036
13,0,0.05041559304917918,0.011368068227879509
14,0,0.0467620029938544,0.011638744482606564
15,0,0.04359201579234057,0.011919572279451687
16,0,0.04081497287700009,0.012211158903532736
17,0,0.03836154814202452,0.012514162350523272
18,0,0.03617782224721847,0.01282929673022282
19,0,0.034221228193615144,0.013157338374974962
20,0,0.032457713225796464,0.013499132762572032
21,0,0.030859711618693,0.013855602383209103
22,0,0.02940467034019111,0.014227755704163176
23,0,0.0280739593230062,0.014616697415140097
24,0,0.0268520541681416,0.01502364017293048
25,0,0.025725914999096874,0.015449918107741302
26,0,0.024684508657030375,0.015897002407391284
27,0,0.02371843707442206,0.01636651936212001
28,0,0.022819645282619302,0.01686027133552384
29,0,0.021981189831317766,0.017380261230570026
30,0,0.021197053523867776,0.017928721149695896
31,0,0.02046199601001178,0.018508146112464603
32,0,0.01977143239225187,0.019121333903578373
33,0,0.019121333903578373,0.01977143239225187
34,0,0.018508146112464603,0.02046199601001178
35,0,0.017928721149695896,0.021197053523867776
36,0,0.017380261230570026,0.021981189831317766
37,0,0.01686027133552384,0.022819645282619302
38,0,0.01636651936212001,0.02371843707442206
39,0,0.015897002407391284,0.024684508657030375
40,0,0.015449918107741302,0.025725914999096874
41,0,0.01502364017293048,0.0268520541681416
42,0,0.014616697415140097,0.0280739593230062
43,0,0.014227755704163176,0.02940467034019111
44,0,0.013855602383209103,0.030859711618693
45,0,0.013499132762572032,0.032457713225796464
46,0,0.013157338374974962,0.034221228193615144
47,0,0.01282929673022282,0.03617782224721847
48,0,0.012514162350523272,0.03836154814202452
49,0,0.012211158903532736,0.04081497287700009
50,0,0.011919572279451687,0.04359201579234057
51,0,0.011638744482606564,0.0467620029938544
52,0,0.011368068227879509,0.05041559304917918
53,0,0.011106982148902036,0.05467366553103717
54,0,0.010854966538716405,0.05970105785559183
55,0,0.010611539555143745,0.0657285442225071
56,0,0.010376253832776466,0.07308946718017482
57,0,0.010148693451664026,0.08228384286312643
58,0,0.009928471219650448,0.09409741357376908
59,0,0.0097152262311544,0.10983975294347716
60,0,0.009508621670146744,0.1318680972840571
61,0,0.009308342829307866,0.16489692396280356
62,0,0.009114095320960315,0.21992668652269465
63,0,0.008925603458475434,0.32995875515561573
64,0,0.008742608789510107,0.6599999999999999
1,2,0.9899587551556157,0.01766821224798554
1,3,0.8799266865226946,0.017856704110470422
1,4,0.8248969239628035,0.01805095161881797
1,5,0.791868097284057,0.01825123045965685
1,6,0.7698397529434771,0.018457835020664507
1,7,0.754097413573769,0.018671080009160554
1,8,0.7422838428631263,0.018891302241174135
1,9,0.7330894671801748,0.019118862622286573
1,10,0.725728544222507,0.019354148344653852
1,11,0.7197010578555918,0.019597575328226514
1,12,0.7146736655310371,0.019849590938412143
1,13,0.7104155930491791,0.020110677017389618
1,14,0.7067620029938543,0.02038135327211667
1,15,0.7035920157923405,0.020662181068961796
1,16,0.700814972877,0.020953767693042843
1,17,0.6983615481420244,0.02125677114003338
1,18,0.6961778222472184,0.021571905519732926
1,19,0.6942212281936151,0.021899947164485067
1,20,0.6924577132257964,0.02224174155208214
1,21,0.690859711618693,0.02259821117271921
